alpha	dataset_size	minimum_threshold_alpha	sample_size	confidence_interval_taylor	confidence_interval_empirical	confidence_interval_empirical_percentile	error	error_empirical	normal_distribution_pvalue	follows_normal
0.05	17346	1	2480	[0.2535979297079334, 0.28500416153998454]	[0.253690859516329, 0.2850895288844852]	(0.2537198899640436, 0.28517657434319676)	0.005661737020616564	0.009321902910099156	0.8206500726819768	1
0.05	17346	1	2497	[0.2536604153786768, 0.28494165397481364]	[0.2535438699917848, 0.2850958258571208]	(0.25349990189485283, 0.2850707235989046)	0.008580047156333537	0.009172491949354988	0.9898550667961035	1
0.05	17346	1	2515	[0.25372592354291146, 0.2848761229508612]	[0.25382168597018817, 0.2849053245176102]	(0.253885839034535, 0.28510767627086875)	0.004007902336774616	0.012474408775847379	0.9904251083470381	1
0.05	17346	1	2532	[0.253787186028572, 0.28481483917390327]	[0.25377690215609383, 0.284889010395421]	(0.25386431472119964, 0.28485549862922244)	0.0027145410187648933	0.0037912631259016116	0.8938593352369824	1
0.05	17346	1	2549	[0.25384786947319127, 0.28475413472198186]	[0.25376689443348494, 0.2847538631557777]	(0.2537073094990362, 0.28449216278911627)	0.00262193745406325	0.012965316232178448	0.7092654510262182	1
0.05	17346	1	2567	[0.2539115020070687, 0.2846904802483534]	[0.25391111586276865, 0.28482762267038525]	(0.25404865901970863, 0.28472776630100616)	0.004448386332507215	0.005660746663800009	0.9750881063694833	1
0.05	17346	1	2584	[0.2539710231352833, 0.28463093867992506]	[0.2537638490870049, 0.28492148266164374]	(0.2537438272750032, 0.28503995619829814)	0.015974192289180178	0.020328820226056865	0.31331127882003784	1
0.05	17346	1	2601	[0.25402999375021384, 0.2845719478919727]	[0.25392681978905496, 0.28450648637390885]	(0.25383086947243527, 0.28470625652989745)	0.005502847912934317	0.010799311279329427	0.8526166622391897	1
0.05	17346	1	2619	[0.2540918430706989, 0.28451007749726576]	[0.2539351551192263, 0.2845084604829798]	(0.2541018225176681, 0.2847593475704052)	0.0051776080999057505	0.008453557742566842	0.899659805209072	1
0.05	17346	1	2636	[0.2541497080737788, 0.2844521928550259]	[0.25398583702468486, 0.28446428937913254]	(0.2539730953553683, 0.2849469130005763)	0.005773507498156083	0.021674204699296706	0.46289603295951165	1
0.05	17346	1	2653	[0.25420704915886216, 0.2843948323824713]	[0.2540851069341722, 0.28438370802695956]	(0.254016957111573, 0.28445213882786)	0.004390227170771088	0.008128701020551521	0.9921640155571126	1
0.05	17346	1	2671	[0.25426720142176307, 0.28433465986065176]	[0.25454498899790895, 0.284156615889198]	(0.2546415632743577, 0.284041068424308)	0.015160295258281109	0.022215156305812278	0.9751755289891639	1
0.05	17346	1	2688	[0.25432348979535035, 0.28427835260277434]	[0.254284647264918, 0.2842253506406813]	(0.25437390222624956, 0.2844565324739583)	0.0030621255857140595	0.007586100896656123	0.8183330297470093	1
0.05	17346	1	2705	[0.2543792790791859, 0.28422254467201125]	[0.25417749554358954, 0.2845215800149224]	(0.25433626939263276, 0.28484919342940906)	0.01650466267916717	0.021946714878712692	0.44366813007329814	1
0.05	17346	1	2723	[0.25443781471521887, 0.28416398954594935]	[0.25422662717980493, 0.2843719197067329]	(0.254073935670198, 0.28437347240542277)	0.01390325523705327	0.018923124452518203	0.7784166753876245	1
0.05	17346	1	2740	[0.25449260070630697, 0.28410918538274066]	[0.2545198865379059, 0.2840118048386897]	(0.2545689443289838, 0.28414014808327337)	0.0042093434138978925	0.0036193996705747855	0.8227851390838623	1
0.05	17346	1	2758	[0.25455009086582414, 0.28405167622633043]	[0.25418341645375586, 0.2842627768901601]	(0.254556369915771, 0.28441813406240046)	0.019208356411683947	0.01247945449803145	0.7215327024459839	1
0.05	17346	1	2775	[0.254603905013044, 0.28399784436388986]	[0.2545306775197276, 0.28398932966557777]	(0.25453784723963113, 0.28381168004240154)	0.002774009189983606	0.008561511185399162	0.9942762085011577	1
0.05	17346	1	2792	[0.2546572580581634, 0.28394447381927956]	[0.25471831130233763, 0.28389090406392864]	(0.25445695964579884, 0.28383976698216573)	0.0039137554235292304	0.010343538885102421	0.6449163460291172	1
0.05	17346	1	2810	[0.2547132546498382, 0.28388845892951864]	[0.2547536523868388, 0.2839339147671076]	(0.254841280955725, 0.2839829696250379)	0.0029381120838822827	0.007602978081427181	0.7943248748779297	1
0.05	17346	1	2827	[0.2547656800781031, 0.28383601643368417]	[0.25481332906901044, 0.283900304557017]	(0.2549225337571358, 0.2838051067598968)	0.003842064768028619	0.006458932931612482	0.9075192018566565	1
0.05	17346	1	2844	[0.2548176651975814, 0.2837840144506787]	[0.25484640958415133, 0.28365218181074764]	(0.2547689773937599, 0.28358225804330717)	0.00554357144208617	0.008631531667587677	0.7016117359851631	1
0.05	17346	1	2862	[0.2548722355795574, 0.2837294264315622]	[0.2550369736370677, 0.2835745869774574]	(0.2551550060233678, 0.28361902460906685)	0.01107444980538852	0.013624758845105611	0.9794064164161682	1
0.05	17346	1	2879	[0.2549233345390779, 0.28367831101724494]	[0.25463740195506573, 0.28392119152878575]	(0.2547089152421398, 0.2842683912770637)	0.018058219351075433	0.02721629963286143	0.9310484615848404	1
0.05	17346	1	2896	[0.2549740126924842, 0.2836276166022267]	[0.25494244618572476, 0.2836758699159648]	(0.2549217773650143, 0.28340250063023)	0.0027779432498862278	0.009661842567106005	0.97857422656217	1
0.05	17346	1	2914	[0.25502722004151623, 0.28357439224182446]	[0.25514533886461654, 0.2834483523310486]	(0.25531504464499166, 0.2835184696262485)	0.008552816796107754	0.012041375469325155	0.9019040163889922	1
0.05	17346	1	2931	[0.25507705094138344, 0.28352454546751604]	[0.25497337589129454, 0.2833668125000931]	(0.2550771405257988, 0.2832845222925735)	0.009155772649312222	0.008440559119795021	0.5237120985984802	1
0.05	17346	1	2948	[0.2551264793485972, 0.2834751013689446]	[0.25511897283847, 0.28352442419892293]	(0.25501037247432345, 0.2834112214159914)	0.002000649079093808	0.006323152695158263	0.9901713614177505	1
0.05	17346	1	2966	[0.25517838298870743, 0.28342318131051225]	[0.25506839033204176, 0.28345601492539485]	(0.2550677128547574, 0.28360458303739766)	0.005031286470573937	0.01023489468067662	0.6630441520881981	1
0.05	17346	1	2983	[0.25522700069703097, 0.28337454827793196]	[0.25532958398242583, 0.2831819450141985]	(0.2553405693288745, 0.28320504998631035)	0.01048711431359639	0.010056539478316973	0.8878098485854486	1
0.05	17346	1	3000	[0.25527523312879963, 0.28332630069558173]	[0.25525034108229283, 0.2832582857326804]	(0.2553465982698042, 0.28332608089361433)	0.003309130326720533	0.002551950752019194	0.9375994352010416	1
0.05	17346	1	3018	[0.2553258888288802, 0.2832756291397467]	[0.2553421523764515, 0.28327671934320175]	(0.2553289348194643, 0.2832503305072086)	0.0006208670979387376	0.0010141283177202975	0.7615633010864258	1
0.05	17346	1	3035	[0.2553733449447323, 0.28322815822170777]	[0.25540105045713585, 0.2831804740738902]	(0.25553838834812426, 0.28329343445682786)	0.0027065218305898364	0.008249244273098588	0.8090304967909894	1
0.05	17346	1	3052	[0.25542043198608366, 0.28318105654306935]	[0.25519940539760044, 0.28323118106019574]	(0.25526684304590064, 0.2831636914332526)	0.009672990711445228	0.006124265332323353	0.974733293056488	1
0.05	17346	1	3070	[0.25546989222985794, 0.28313158097768176]	[0.2554749757390277, 0.283144792359969]	(0.25568653098046534, 0.2832728102917832)	0.0006610644074949157	0.012871600884186152	0.35069652593718237	1
0.05	17346	1	3087	[0.25551623533010104, 0.2830852235710899]	[0.25551878960592656, 0.28313894758042857]	(0.2556799540419924, 0.28312444950165483)	0.002037391717879644	0.007350879024453416	0.7574236672322234	1
0.05	17346	1	3104	[0.255562224619563, 0.28303922013198524]	[0.25549628868705243, 0.2830591945217238]	(0.25557438004203703, 0.2830831827021639)	0.0031168818978829504	0.0020391002553135085	0.9974054542196942	1
0.05	17346	1	3122	[0.255610538850889, 0.282990891086644]	[0.25550003524608444, 0.2829765404785429]	(0.25526678502684585, 0.28329779453806003)	0.004541663367258142	0.023212052894452717	0.6240129049668823	1
0.05	17346	1	3139	[0.2556558147145849, 0.2829456013879341]	[0.2558304995714443, 0.2828318967863187]	(0.2560437297809829, 0.2828616473395906)	0.010567669946519032	0.017291051791266887	0.9744569908268305	1
0.05	17346	1	3156	[0.255700751161794, 0.2829006512547574]	[0.25569540415434716, 0.2828292371316357]	(0.25569572462656, 0.28277479811591455)	0.0028215560875158863	0.004810881347543261	0.8569257850511014	1
0.05	17346	1	3174	[0.2557479660079297, 0.28285342207739117]	[0.2556577093804557, 0.28300989498755263]	(0.2556333070269816, 0.2830781889251254)	0.009020468827597994	0.012367545611673858	0.9925254878023068	1
0.05	17346	1	3191	[0.2557922178206995, 0.28280915687802743]	[0.2557793813365148, 0.2828604403241387]	(0.2557963414313914, 0.28292852838176596)	0.0023677039485524576	0.004550917640499752	0.84118363293339	1
0.05	17346	1	3209	[0.2558387176309661, 0.2827626430483139]	[0.2557783506836088, 0.28265038673922654]	(0.25575344416705414, 0.28264413840724123)	0.0063971755905822825	0.007544766724866148	0.958894974715118	1
0.05	17346	1	3226	[0.2558823032798053, 0.2827190443025379]	[0.2559902852229098, 0.2826227444466385]	(0.2560688414672868, 0.2827264309801395)	0.007612019612621812	0.007224107530998669	0.9153767228126526	1
0.05	17346	1	3243	[0.2559255718202226, 0.28267576280249374]	[0.255926377669155, 0.28270223526656063]	(0.2559157779882545, 0.28255220776483014)	0.001018734580355063	0.00498314444336756	0.967907243699831	1
0.05	17346	1	3261	[0.25597104450702235, 0.28263027654101225]	[0.2560550213536113, 0.2827056242799169]	(0.25593741970227313, 0.2826035304599671)	0.00595949466372947	0.0022616869434051168	0.990702248649413	1
0.05	17346	1	3278	[0.2560136730613589, 0.282587635303031]	[0.2561331190078555, 0.2825864714044596]	(0.25602273267868214, 0.28246288520961305)	0.004538647416261976	0.0050353691904979625	0.9454302388364973	1
0.05	17346	1	3295	[0.25605599687121494, 0.2825452989404086]	[0.25602698250995737, 0.2825998311410627]	(0.2559012160460068, 0.2826409624747801)	0.0031440574200944926	0.009365996055600956	0.9667167067527771	1
0.05	17346	1	3313	[0.2561004824843559, 0.2825008001765169]	[0.25597872573197966, 0.28243090412631555]	(0.2560390241319913, 0.2824190524990057)	0.00722616185164493	0.005411807190676354	0.9645752310752869	1
0.05	17346	1	3330	[0.25614219106898684, 0.28245907930227465]	[0.2560893249791747, 0.28234920681801]	(0.2557949701087425, 0.28227764026058566)	0.006171410324222193	0.01982665155232477	0.5147404910397597	1
0.05	17346	1	3347	[0.2561836066090538, 0.2824176515974386]	[0.25636806326838774, 0.28231700018433886]	(0.2563885330837947, 0.2822363579264844)	0.010867865499196938	0.014722096644498195	0.933849596359061	1
0.05	17346	1	3365	[0.2562271430472266, 0.28237410241289296]	[0.25620695284744976, 0.28223481855619004]	(0.25652089655758126, 0.2823961028256359)	0.006094437457963009	0.012065971508660622	0.1877732127904892	1
0.05	17346	1	3382	[0.2562679668033325, 0.28233326674312875]	[0.25617697071318507, 0.2824082007220395]	(0.25593424966879785, 0.2821691338207928)	0.006325668640097093	0.018858658845852472	0.6639379286227167	1
0.05	17346	1	3399	[0.25630850859606147, 0.282292713155913]	[0.2564339371144652, 0.28226863365822824]	(0.25661000972732984, 0.28236596065981634)	0.005753803844335881	0.014381630032546111	0.5235133171081543	1
0.05	17346	1	3417	[0.2563511317535876, 0.2822500776380229]	[0.2563271443478558, 0.28237819450840446]	(0.2563227756321924, 0.2826237863427721)	0.005838700366240346	0.015287048492878763	0.8123055742499801	1
0.05	17346	1	3434	[0.25639110397336407, 0.2822100938635498]	[0.25626245922956026, 0.28217635541145003]	(0.2563987520533826, 0.28220467442142416)	0.00625811170051116	0.0005061205802286972	0.9609682182651713	1
0.05	17346	1	3451	[0.2564308047337933, 0.2821703816622634]	[0.25638720598005627, 0.2822917851583999]	(0.25637783795823443, 0.2822318331534833)	0.0063696170757151505	0.004425554577338731	0.9040753354019793	1
0.05	17346	1	3469	[0.2564725486353132, 0.28212862576911557]	[0.256431663377204, 0.2821125748734371]	(0.2563174262120844, 0.28233570490003)	0.0022156764258478567	0.013921042144538487	0.8883844614028931	1
0.05	17346	1	3486	[0.2565117008855927, 0.28208946230711895]	[0.2565353197165925, 0.2821288634571011]	(0.25646561393329315, 0.2822142228920347)	0.002460068745162136	0.006635214255226729	0.958974079327542	1
0.05	17346	1	3503	[0.25655059164160365, 0.2820505604482114]	[0.2564928157600119, 0.2820660917394119]	(0.2565548209044114, 0.2820132946596057)	0.0028665538529847323	0.0016272589087534817	0.6219186514020318	1
0.05	17346	1	3521	[0.2565914885658557, 0.2820096518848103]	[0.256550204839196, 0.28204440361418315]	(0.2567929359038049, 0.28217488159276116)	0.0029824610964875875	0.014332619817647885	0.9966897617060687	1
0.05	17346	1	3538	[0.25662985080176703, 0.2819712787651135]	[0.256755887004168, 0.28195932901090864]	(0.2567176290534672, 0.2817546097877268)	0.005445074239914138	0.01201381506705912	0.7251776214574602	1
0.05	17346	1	3555	[0.2566679610046959, 0.28193315778249195]	[0.25668839775138497, 0.28189170069205016]	(0.2566104509961108, 0.2819905076211684)	0.0024497666760798786	0.0045255946020293925	0.9919103144342912	1
0.05	17346	1	3573	[0.25670804159841865, 0.2818930658867831]	[0.25681876259057823, 0.2820029964377144]	(0.2569566922924753, 0.2820960322283306)	0.008723144377713599	0.01778860888155731	0.8426507704770785	1
0.05	17346	1	3590	[0.2567456422680223, 0.281855454647146]	[0.25653380570487516, 0.2819750746603954]	(0.25646273758338767, 0.2819742150442093)	0.013028303618661696	0.015744485293521904	0.8673642931419006	1
0.05	17346	1	3607	[0.25678299989452924, 0.2818180865502403]	[0.2567305942408293, 0.28198372684466894]	(0.25672065117284393, 0.28192436669562215)	0.008634411878683967	0.006690635232521336	0.7825249817088756	1
0.05	17346	1	3625	[0.25682229327740524, 0.28177878218809993]	[0.2568393878898849, 0.2817884275922369]	(0.2568023432856422, 0.2817343754585052)	0.0010710515404356302	0.0025766972469164484	0.8112235335214968	1
0.05	17346	1	3642	[0.256859159418137, 0.2817419057777131]	[0.2567814567525093, 0.2817538327881566]	(0.256807071049324, 0.281773910319678)	0.0035891529081267803	0.0033681840887960224	0.9721398510650154	1
0.05	17346	1	3660	[0.25689793862224064, 0.28170311580384066]	[0.2568331203150487, 0.2816299586685467]	(0.25672256915407, 0.28160663539045805)	0.005547867612124446	0.010882463276910004	0.8171764287991771	1
0.05	17346	1	3677	[0.2569343249256003, 0.2816667194258512]	[0.2569742936710836, 0.28167218529467564]	(0.2570975660529917, 0.2817825470991969)	0.0018366428474357877	0.011230936313571416	0.8349585394523895	1
0.05	17346	1	3694	[0.25697048225327146, 0.2816305521162782]	[0.25699044084738926, 0.2816178981673049]	(0.25691133288982937, 0.2814507876985711)	0.0013224838077195988	0.00966510224131678	0.9490008685809028	1
0.05	17346	1	3712	[0.25700851981290707, 0.28159250408722447]	[0.2569808009485512, 0.2815010686252966]	(0.2568553461183011, 0.2812935352924998)	0.004841368580319805	0.018277867243225332	0.8540792095769196	1
0.05	17346	1	3729	[0.2570442139092919, 0.2815568001958616]	[0.2570961179188341, 0.28146527742334243]	(0.2569978398074776, 0.28156180742238934)	0.005851148482848734	0.002091735714178644	0.8061796426773071	1
0.05	17346	1	3746	[0.257079686900319, 0.2815213174987593]	[0.25713007722532405, 0.2812980105558623]	(0.25693475384616293, 0.28108852741925094)	0.011197995436504016	0.02349751440777026	0.7738795180809898	1
0.05	17346	1	3764	[0.25711700830851325, 0.28148398590910617]	[0.2569357050468866, 0.2813713280416859]	(0.25703154511906556, 0.2813854179051909)	0.01197481529141653	0.007526086861558645	0.9056513905525208	1
0.05	17346	1	3781	[0.25715203388331087, 0.2814489508074982]	[0.25706610874947833, 0.28151739065079917]	(0.2572192524676734, 0.28162579842956004)	0.006313165001184062	0.009972564946563178	0.8143681993348555	1
0.05	17346	1	3798	[0.25718684585077056, 0.28141412939851274]	[0.2571437971740023, 0.28144497186730805]	(0.25715197308095394, 0.2814336074481034)	0.003040640894775737	0.002238350952225465	0.798670795476994	1
0.05	17346	1	3816	[0.25722347539450996, 0.2813774899495546]	[0.25717478772443936, 0.2815019134653718]	(0.2570773139494019, 0.2813858140255937)	0.007115973655553387	0.006355205819484899	0.7598879272679905	1
0.05	17346	1	3833	[0.25725785501775855, 0.28134310105679916]	[0.2573228932292043, 0.28142848920994623]	(0.2573106705725372, 0.28143444368375903)	0.006223517488070596	0.005962718054646321	0.648415905010457	1
0.05	17346	1	3850	[0.2572920281818135, 0.28130891870509767]	[0.25730099454929284, 0.2812519985670186]	(0.2571842265613462, 0.2811452300371363)	0.002743340379326442	0.011253627064375826	0.9517281338760335	1
0.05	17346	1	3868	[0.257327989014724, 0.281272948232117]	[0.25735593897293196, 0.28138543551351647]	(0.2574877556149914, 0.2813909244942887)	0.005837578797670329	0.01154235162517725	0.659045306838742	1
0.05	17346	1	3885	[0.25736174420802416, 0.2812391840163284]	[0.25746479663707955, 0.2813552167893064]	(0.2575178393383577, 0.28131331131321535)	0.009131033504683694	0.009611998505541841	0.9170892072372747	1
0.05	17346	1	3902	[0.2573952997612029, 0.2812056195192788]	[0.2572233094456999, 0.281125690731114]	(0.2571508289671821, 0.28149664634122273)	0.010504371884732633	0.021995466725865942	0.7743240413455738	1
0.05	17346	1	3920	[0.25743061397094325, 0.2811702959241108]	[0.2575016940307047, 0.2812249707678994]	(0.2577061305472519, 0.2813277600011872)	0.00528507261713973	0.018118508914707454	0.9964289758118533	1
0.05	17346	1	3937	[0.2574637652695251, 0.2811371358403152]	[0.257336861782682, 0.2810891129043316]	(0.2575600307560909, 0.28122351437557325)	0.007349765065859826	0.007687119127760211	0.8903842835411392	1
0.05	17346	1	3954	[0.25749672343729524, 0.28110416896287427]	[0.25752421362539, 0.28105643713586326]	(0.2575056635069519, 0.28113899888838534)	0.00318636825929719	0.0018513444384108402	0.7620035697830586	1
